source,target
The Civil Wars,indie folk
The Civil Wars,neo mellow
The Civil Wars,new americana
The Civil Wars,stomp and holler
Iron & Wine,acoustic pop
Iron & Wine,chamber pop
Iron & Wine,indie folk
Iron & Wine,indie rock
Iron & Wine,stomp and holler
OneRepublic,piano rock
OneRepublic,pop
Oasis,beatlesque
Oasis,britpop
Oasis,madchester
Oasis,permanent wave
Oasis,rock
Maroon 5,pop
Keane,neo mellow
Keane,piano rock
Keane,pop rock
U2,irish rock
U2,permanent wave
U2,rock
Imagine Dragons,modern rock
Imagine Dragons,pop
Imagine Dragons,rock
Snow Patrol,irish rock
Snow Patrol,modern rock
Snow Patrol,neo mellow
Snow Patrol,permanent wave
Snow Patrol,pop rock
The Chainsmokers,pop
The Script,celtic rock
The Script,pop
Calvin Harris,dance pop
Calvin Harris,edm
Calvin Harris,electro house
Calvin Harris,house
Calvin Harris,pop
Calvin Harris,pop dance
Calvin Harris,progressive house
Calvin Harris,uk dance
Adele,british soul
Adele,pop
Adele,pop soul
Adele,uk pop
Avicii,dance pop
Avicii,edm
Avicii,pop
Avicii,pop dance
Sia,australian dance
Sia,australian pop
Sia,pop
Bruno Mars,dance pop
Bruno Mars,pop
Queen,classic rock
Queen,glam rock
Queen,rock
Sam Smith,pop
Sam Smith,uk pop
Twenty One Pilots,modern rock
Twenty One Pilots,pop
Twenty One Pilots,pov: indie
Twenty One Pilots,rock
Ed Sheeran,pop
Ed Sheeran,singer-songwriter pop
Ed Sheeran,uk pop
The Killers,alternative rock
The Killers,dance rock
The Killers,modern rock
The Killers,permanent wave
The Killers,rock
David Guetta,big room
David Guetta,dance pop
David Guetta,edm
David Guetta,pop
David Guetta,pop dance
Ben Harper,neo mellow
Ben Harper,pastoral
John Mayer,neo mellow
John Mayer,singer-songwriter
Norah Jones,contemporary vocal jazz
Norah Jones,jazz pop
Norah Jones,vocal jazz
G. Love & Special Sauce,jam band
Jason Mraz,acoustic pop
Jason Mraz,dance pop
Jason Mraz,neo mellow
Jason Mraz,pop
Dave Matthews Band,jam band
Dave Matthews Band,neo mellow
Dave Matthews Band,pop rock
Ray LaMontagne,acoustic pop
Ray LaMontagne,indie folk
Ray LaMontagne,neo mellow
Ray LaMontagne,stomp and holler
Xavier Rudd,australian indie folk
Xavier Rudd,australian reggae fusion
Amos Lee,acoustic pop
Amos Lee,neo mellow
Amos Lee,stomp and holler
John Butler Trio,banjo
Mumford & Sons,modern folk rock
Mumford & Sons,modern rock
Mumford & Sons,neo mellow
Mumford & Sons,stomp and holler
Mumford & Sons,uk americana
Sublime,rap rock
Sublime,reggae fusion
Sublime,ska mexicano
Sublime,ska punk
Eddie Vedder,acoustic rock
Eddie Vedder,grunge
Eddie Vedder,permanent wave
Ben Howard,british singer-songwriter
Ben Howard,folk-pop
The Lumineers,folk-pop
The Lumineers,modern rock
The Lumineers,stomp and holler
DISPATCH,jam band
DISPATCH,modern folk rock
The Black Keys,alternative rock
The Black Keys,blues rock
The Black Keys,garage rock
The Black Keys,indie rock
The Black Keys,indietronica
The Black Keys,modern blues rock
The Black Keys,modern rock
The Black Keys,punk blues
The Black Keys,rock
The Black Keys,roots rock
Bon Iver,chamber pop
Bon Iver,eau claire indie
Bon Iver,indie folk
Bon Iver,melancholia
Bon Iver,modern rock
Vance Joy,folk-pop
Vance Joy,modern rock
The Jacksons,disco
The Jacksons,motown
Prince,funk
Prince,funk rock
Prince,minneapolis sound
Prince,rock
Prince,synth funk
Wham!,new romantic
Wham!,new wave pop
Wham!,soft rock
Janet Jackson,dance pop
Janet Jackson,r&b
Janet Jackson,urban contemporary
George Michael,new wave pop
The Jackson 5,motown
The Jackson 5,soul
Kool & The Gang,disco
Kool & The Gang,funk
Kool & The Gang,motown
Kool & The Gang,soft rock
Kool & The Gang,soul
Madonna,dance pop
Madonna,pop
Queen,classic rock
Queen,glam rock
Queen,rock
Whitney Houston,dance pop
Whitney Houston,pop
Stevie Wonder,motown
Stevie Wonder,soul
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
Tina Turner,soft rock
Lionel Richie,disco
Lionel Richie,soft rock
"Earth, Wind & Fire",disco
"Earth, Wind & Fire",funk
"Earth, Wind & Fire",jazz funk
"Earth, Wind & Fire",soul
Aerosmith,album rock
Aerosmith,classic rock
Aerosmith,hard rock
Aerosmith,rock
The Beatles,british invasion
The Beatles,classic rock
The Beatles,merseybeat
The Beatles,psychedelic rock
The Beatles,rock
Elvis Presley,rock-and-roll
Elvis Presley,rockabilly
Justin Timberlake,dance pop
Justin Timberlake,pop
Bon Jovi,glam metal
Bon Jovi,rock
Leona Lewis,british soul
Leona Lewis,dance pop
Leona Lewis,pop
Leona Lewis,talent show
Jordin Sparks,dance pop
Jordin Sparks,pop
Jordin Sparks,post-teen pop
Jordin Sparks,urban contemporary
Carrie Underwood,classic oklahoma country
Carrie Underwood,contemporary country
Carrie Underwood,country
Carrie Underwood,country dawn
Carrie Underwood,dance pop
Carrie Underwood,pop
Christina Aguilera,dance pop
Christina Aguilera,pop
Hilary Duff,dance pop
Hilary Duff,pop
Hilary Duff,post-teen pop
Natasha Bedingfield,dance pop
Natasha Bedingfield,pop
Natasha Bedingfield,post-teen pop
Jessica Simpson,dance pop
Jessica Simpson,post-teen pop
Colbie Caillat,dance pop
Colbie Caillat,neo mellow
Colbie Caillat,pop
JoJo,dance pop
JoJo,pop
JoJo,post-teen pop
Gwen Stefani,dance pop
Gwen Stefani,pop
Jessie J,dance pop
Jessie J,pop
Fergie,dance pop
Fergie,pop
Avril Lavigne,canadian pop
Avril Lavigne,candy pop
Avril Lavigne,dance pop
Avril Lavigne,pop
P!nk,dance pop
P!nk,pop
Christina Perri,pop
The Pussycat Dolls,dance pop
The Pussycat Dolls,girl group
The Pussycat Dolls,pop
Kesha,dance pop
Kesha,pop
Spice Girls,dance pop
Spice Girls,girl group
Spice Girls,pop
Faith Hill,contemporary country
Faith Hill,country
Faith Hill,country dawn
Faith Hill,country road
Adam Lambert,dance pop
Adam Lambert,idol
Adam Lambert,pop
Adam Lambert,post-teen pop
Alex Gaudino,disco house
Alex Gaudino,vocal house
Yves Larock,disco house
Laurent Wolf,disco house
Laurent Wolf,pop house
Global Deejays,pop house
Fedde Le Grand,dutch house
Fedde Le Grand,edm
Fedde Le Grand,electro house
Fedde Le Grand,house
Fedde Le Grand,pop dance
Fedde Le Grand,progressive electro house
Fedde Le Grand,progressive house
Martin Solveig,disco house
Martin Solveig,edm
Martin Solveig,electro house
Martin Solveig,filter house
Martin Solveig,house
Martin Solveig,pop dance
Martin Solveig,vocal house
Armand Van Helden,big beat
Armand Van Helden,classic house
Armand Van Helden,deep house
Armand Van Helden,disco house
Armand Van Helden,filter house
Armand Van Helden,house
Armand Van Helden,speed garage
Armand Van Helden,tribal house
Armand Van Helden,uk dance
Armand Van Helden,vocal house
Guru Josh Project,acid house
Benny Benassi,edm
Benny Benassi,electro house
Benny Benassi,pop dance
Eric Prydz,edm
Eric Prydz,electro house
Eric Prydz,house
Eric Prydz,pop dance
Eric Prydz,progressive electro house
Eric Prydz,progressive house
Steve Angello,dutch house
Steve Angello,edm
Steve Angello,electro house
Steve Angello,house
Steve Angello,pop dance
Steve Angello,progressive electro house
Steve Angello,progressive house
Junior Jack,deep house
Junior Jack,disco house
Junior Jack,tech house
Junior Jack,vocal house
Sebastian Ingrosso,dutch house
Sebastian Ingrosso,edm
Sebastian Ingrosso,electro house
Sebastian Ingrosso,pop dance
Sebastian Ingrosso,progressive electro house
Sebastian Ingrosso,progressive house
Kungs,edm
Kungs,pop dance
Kungs,uk dance
Milk & Sugar,disco house
Milk & Sugar,munich electronic
Milk & Sugar,vocal house
Roger Sanchez,disco house
Roger Sanchez,diva house
Roger Sanchez,tribal house
Axwell,dutch house
Axwell,edm
Axwell,electro house
Axwell,pop dance
Axwell,progressive electro house
Axwell,progressive house
Bingo Players,big room
Bingo Players,dutch house
Bingo Players,edm
Bingo Players,electro house
Bingo Players,melbourne bounce
Bingo Players,pop dance
Bingo Players,progressive electro house
Bingo Players,progressive house
Modjo,disco house
Modjo,filter house
D G,kikuyu gospel
Bob Sinclar,disco house
Bob Sinclar,filter house
The Biz,electro house
Lee Francis,reggae cover
Sly & Robbie,dub
Sly & Robbie,reggae
Sly & Robbie,roots reggae
Trinity FM,electro jazz
Shyam Moses,reggae cover
John Lennon,classic rock
John Lennon,rock
Paul McCartney,classic rock
Paul McCartney,mellow gold
Paul McCartney,rock
Paul McCartney,soft rock
The Beach Boys,baroque pop
The Beach Boys,classic rock
The Beach Boys,folk rock
The Beach Boys,mellow gold
The Beach Boys,psychedelic rock
The Beach Boys,rock
The Beach Boys,sunshine pop
George Harrison,album rock
George Harrison,classic rock
George Harrison,folk rock
George Harrison,mellow gold
George Harrison,rock
George Harrison,singer-songwriter
George Harrison,soft rock
The Rolling Stones,album rock
The Rolling Stones,british invasion
The Rolling Stones,classic rock
The Rolling Stones,rock
The Doors,acid rock
The Doors,album rock
The Doors,classic rock
The Doors,hard rock
The Doors,psychedelic rock
The Doors,rock
Bob Dylan,classic rock
Bob Dylan,country rock
Bob Dylan,folk
Bob Dylan,folk rock
Bob Dylan,rock
Bob Dylan,roots rock
Bob Dylan,singer-songwriter
Led Zeppelin,album rock
Led Zeppelin,classic rock
Led Zeppelin,hard rock
Led Zeppelin,rock
Jimi Hendrix,acid rock
Jimi Hendrix,album rock
Jimi Hendrix,alternative rock
Jimi Hendrix,classic rock
Jimi Hendrix,hard rock
Jimi Hendrix,proto-metal
Jimi Hendrix,psychedelic rock
Jimi Hendrix,rock
The Who,album rock
The Who,british invasion
The Who,classic rock
The Who,hard rock
The Who,rock
David Bowie,art rock
David Bowie,classic rock
David Bowie,glam rock
David Bowie,permanent wave
David Bowie,rock
The Kinks,album rock
The Kinks,art rock
The Kinks,british invasion
The Kinks,classic rock
The Kinks,folk rock
The Kinks,glam rock
The Kinks,protopunk
The Kinks,psychedelic rock
The Kinks,rock
The Kinks,singer-songwriter
Pink Floyd,album rock
Pink Floyd,art rock
Pink Floyd,classic rock
Pink Floyd,progressive rock
Pink Floyd,psychedelic rock
Pink Floyd,rock
Pink Floyd,symphonic rock
Simon & Garfunkel,classic rock
Simon & Garfunkel,folk
Simon & Garfunkel,folk rock
Simon & Garfunkel,melancholia
Simon & Garfunkel,mellow gold
Simon & Garfunkel,rock
Simon & Garfunkel,soft rock
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
Eric Clapton,album rock
Eric Clapton,blues rock
Eric Clapton,classic rock
Eric Clapton,electric blues
Eric Clapton,mellow gold
Eric Clapton,rock
Eric Clapton,singer-songwriter
Eric Clapton,soft rock
Billy Joel,album rock
Billy Joel,classic rock
Billy Joel,heartland rock
Billy Joel,mellow gold
Billy Joel,piano rock
Billy Joel,rock
Billy Joel,singer-songwriter
Billy Joel,soft rock
The Police,album rock
The Police,classic rock
The Police,permanent wave
The Police,rock
The Mamas & The Papas,classic rock
The Mamas & The Papas,folk
The Mamas & The Papas,folk rock
The Mamas & The Papas,mellow gold
The Mamas & The Papas,psychedelic rock
The Mamas & The Papas,rock
The Mamas & The Papas,soft rock
The Mamas & The Papas,sunshine pop
Elvis Presley,rock-and-roll
Elvis Presley,rockabilly
Tony Orlando & Dawn,adult standards
Tony Orlando & Dawn,bubblegum pop
Tony Orlando & Dawn,classic country pop
Tony Orlando & Dawn,mellow gold
Tony Orlando & Dawn,soft rock
Bobby Sherman,bubblegum pop
Johnny Rivers,bubblegum pop
Gary Puckett & The Union Gap,adult standards
Gary Puckett & The Union Gap,bubblegum pop
Gary Puckett & The Union Gap,folk rock
Gary Puckett & The Union Gap,mellow gold
Gary Puckett & The Union Gap,merseybeat
Gary Puckett & The Union Gap,rock-and-roll
Gary Puckett & The Union Gap,soft rock
Bobby Goldsboro,adult standards
Bobby Goldsboro,bubblegum pop
Bobby Goldsboro,easy listening
Bobby Goldsboro,merseybeat
Bobby Goldsboro,rock-and-roll
Gary Lewis & The Playboys,british invasion
Gary Lewis & The Playboys,bubblegum pop
The 5th Dimension,adult standards
The 5th Dimension,bubblegum pop
The 5th Dimension,disco
The 5th Dimension,folk rock
The 5th Dimension,mellow gold
The 5th Dimension,motown
The 5th Dimension,singer-songwriter
The 5th Dimension,soft rock
The 5th Dimension,sunshine pop
Mac Davis,classic country pop
Mac Davis,country rock
Classics IV,bubblegum pop
Classics IV,classic garage rock
The Cowsills,bubblegum pop
The Cowsills,classic garage rock
The Cowsills,merseybeat
The Cowsills,underground power pop
The Buckinghams,bubblegum pop
The Buckinghams,classic garage rock
The Buckinghams,merseybeat
Paul Revere & The Raiders,bubblegum pop
Paul Revere & The Raiders,classic garage rock
Paul Revere & The Raiders,classic rock
Paul Revere & The Raiders,country rock
Paul Revere & The Raiders,folk rock
Paul Revere & The Raiders,mellow gold
Paul Revere & The Raiders,merseybeat
Paul Revere & The Raiders,protopunk
Paul Revere & The Raiders,psychedelic rock
Paul Revere & The Raiders,rock-and-roll
Paul Revere & The Raiders,rockabilly
Paul Revere & The Raiders,singer-songwriter
Paul Revere & The Raiders,soft rock
Jan & Dean,bubblegum pop
Jan & Dean,classic garage rock
Jan & Dean,doo-wop
Jan & Dean,folk rock
Jan & Dean,merseybeat
Jan & Dean,rock-and-roll
Jan & Dean,rockabilly
Jan & Dean,sunshine pop
Jan & Dean,surf music
Tommy Roe,bubblegum pop
Tommy Roe,classic garage rock
Tommy Roe,merseybeat
Tommy Roe,rock-and-roll
"Hamilton, Joe Frank & Reynolds",bubblegum pop
"Hamilton, Joe Frank & Reynolds",soft rock
The Lettermen,adult standards
The Lettermen,easy listening
The Lettermen,vocal harmony group
The Association,bubblegum pop
The Association,country rock
The Association,folk rock
The Association,mellow gold
The Association,singer-songwriter
The Association,soft rock
The Association,sunshine pop
The Partridge Family,bubblegum pop
Jay & The Americans,bubblegum pop
Jay & The Americans,classic garage rock
Jay & The Americans,doo-wop
Jay & The Americans,merseybeat
Jay & The Americans,rock-and-roll
Of Monsters and Men,folk-pop
Of Monsters and Men,metropopolis
Of Monsters and Men,modern rock
Of Monsters and Men,stomp and holler
The xx,downtempo
The xx,dream pop
The xx,indietronica
Mumford & Sons,modern folk rock
Mumford & Sons,modern rock
Mumford & Sons,neo mellow
Mumford & Sons,stomp and holler
Mumford & Sons,uk americana
Lily Allen,dance pop
Lily Allen,electropop
London Grammar,metropopolis
London Grammar,nottingham indie
HAIM,indietronica
HAIM,metropopolis
Bon Iver,chamber pop
Bon Iver,eau claire indie
Bon Iver,indie folk
Bon Iver,melancholia
Bon Iver,modern rock
Hozier,irish singer-songwriter
Hozier,modern rock
Hozier,pov: indie
Lykke Li,electropop
Lykke Li,indietronica
Lykke Li,neo-synthpop
Lykke Li,swedish electropop
Lykke Li,swedish indie pop
Lykke Li,swedish pop
Regina Spektor,indie pop
Regina Spektor,lilith
Regina Spektor,piano rock
Lorde,art pop
Lorde,metropopolis
Lorde,nz pop
Lorde,pop
alt-J,indie rock
alt-J,indietronica
alt-J,modern alternative rock
alt-J,modern rock
alt-J,rock
Daughter,chamber pop
Daughter,shimmer pop
La Roux,alternative dance
La Roux,electropop
La Roux,indietronica
La Roux,neo-synthpop
Kings of Leon,modern rock
Kings of Leon,rock
Arcade Fire,alternative rock
Arcade Fire,baroque pop
Arcade Fire,canadian indie
Arcade Fire,canadian indie rock
Arcade Fire,chamber pop
Arcade Fire,indie rock
Arcade Fire,indietronica
Arcade Fire,modern rock
Arcade Fire,permanent wave
Arcade Fire,quebec indie
Arcade Fire,rock
The Lumineers,folk-pop
The Lumineers,modern rock
The Lumineers,stomp and holler
The Black Keys,alternative rock
The Black Keys,blues rock
The Black Keys,garage rock
The Black Keys,indie rock
The Black Keys,indietronica
The Black Keys,modern blues rock
The Black Keys,modern rock
The Black Keys,punk blues
The Black Keys,rock
The Black Keys,roots rock
The Killers,alternative rock
The Killers,dance rock
The Killers,modern rock
The Killers,permanent wave
The Killers,rock
Birdy,neo mellow
Birdy,uk pop
Freddie Mercury,glam rock
Aerosmith,album rock
Aerosmith,classic rock
Aerosmith,hard rock
Aerosmith,rock
David Bowie,art rock
David Bowie,classic rock
David Bowie,glam rock
David Bowie,permanent wave
David Bowie,rock
KISS,glam rock
KISS,hard rock
KISS,rock
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
The Beatles,british invasion
The Beatles,classic rock
The Beatles,merseybeat
The Beatles,psychedelic rock
The Beatles,rock
Guns N' Roses,glam metal
Guns N' Roses,hard rock
Guns N' Roses,rock
AC/DC,australian rock
AC/DC,hard rock
AC/DC,rock
Pink Floyd,album rock
Pink Floyd,art rock
Pink Floyd,classic rock
Pink Floyd,progressive rock
Pink Floyd,psychedelic rock
Pink Floyd,rock
Pink Floyd,symphonic rock
The Rolling Stones,album rock
The Rolling Stones,british invasion
The Rolling Stones,classic rock
The Rolling Stones,rock
Led Zeppelin,album rock
Led Zeppelin,classic rock
Led Zeppelin,hard rock
Led Zeppelin,rock
The Who,album rock
The Who,british invasion
The Who,classic rock
The Who,hard rock
The Who,rock
The Police,album rock
The Police,classic rock
The Police,permanent wave
The Police,rock
Bon Jovi,glam metal
Bon Jovi,rock
Van Halen,album rock
Van Halen,classic rock
Van Halen,hard rock
Van Halen,rock
John Lennon,classic rock
John Lennon,rock
Nirvana,grunge
Nirvana,permanent wave
Nirvana,rock
The Doors,acid rock
The Doors,album rock
The Doors,classic rock
The Doors,hard rock
The Doors,psychedelic rock
The Doors,rock
U2,irish rock
U2,permanent wave
U2,rock
Electric Light Orchestra,album rock
Electric Light Orchestra,art rock
Electric Light Orchestra,beatlesque
Electric Light Orchestra,classic rock
Electric Light Orchestra,glam rock
Electric Light Orchestra,mellow gold
Electric Light Orchestra,rock
Electric Light Orchestra,soft rock
Electric Light Orchestra,symphonic rock
Duffy,british soul
Joss Stone,british soul
Joss Stone,neo soul
Nina Simone,jazz blues
Nina Simone,neo soul
Nina Simone,soul
Nina Simone,soul jazz
Nina Simone,torch song
Nina Simone,vocal jazz
Aretha Franklin,classic soul
Aretha Franklin,jazz blues
Aretha Franklin,memphis soul
Aretha Franklin,neo soul
Aretha Franklin,soul
Aretha Franklin,southern soul
Aretha Franklin,vocal jazz
Macy Gray,neo soul
Ms. Lauryn Hill,alternative r&b
Ms. Lauryn Hill,conscious hip hop
Ms. Lauryn Hill,hip hop
Ms. Lauryn Hill,neo soul
Ms. Lauryn Hill,new jersey rap
Ms. Lauryn Hill,r&b
Lily Allen,dance pop
Lily Allen,electropop
Etta James,jazz blues
Etta James,soul
Etta James,soul blues
Etta James,torch song
Etta James,vocal jazz
Janis Joplin,album rock
Janis Joplin,classic rock
Janis Joplin,hard rock
Janis Joplin,psychedelic rock
Janis Joplin,rock
Norah Jones,contemporary vocal jazz
Norah Jones,jazz pop
Norah Jones,vocal jazz
Ella Fitzgerald,adult standards
Ella Fitzgerald,jazz
Ella Fitzgerald,jazz blues
Ella Fitzgerald,soul
Ella Fitzgerald,swing
Ella Fitzgerald,vocal jazz
Billie Holiday,adult standards
Billie Holiday,harlem renaissance
Billie Holiday,jazz
Billie Holiday,jazz blues
Billie Holiday,soul
Billie Holiday,swing
Billie Holiday,torch song
Billie Holiday,vocal jazz
Stevie Wonder,motown
Stevie Wonder,soul
Sade,british soul
Sade,sophisti-pop
Corinne Bailey Rae,british soul
Corinne Bailey Rae,neo soul
Corinne Bailey Rae,pop soul
Corinne Bailey Rae,soul
Ray Charles,classic soul
Ray Charles,jazz blues
Ray Charles,piano blues
Ray Charles,soul
Ray Charles,soul blues
Ray Charles,vocal jazz
David Bowie,art rock
David Bowie,classic rock
David Bowie,glam rock
David Bowie,permanent wave
David Bowie,rock
Björk,art pop
Björk,electronica
Björk,experimental pop
Björk,experimental vocal
Björk,icelandic experimental
Björk,icelandic pop
Björk,icelandic singer-songwriter
Björk,metropopolis
Björk,permanent wave
Björk,trip hop
The Doors,acid rock
The Doors,album rock
The Doors,classic rock
The Doors,hard rock
The Doors,psychedelic rock
The Doors,rock
Erykah Badu,afrofuturism
Erykah Badu,alternative r&b
Erykah Badu,neo soul
Erykah Badu,r&b
Ellie Goulding,indietronica
Ellie Goulding,metropopolis
Ellie Goulding,pop
Ellie Goulding,uk pop
Bebe Rexha,dance pop
Bebe Rexha,pop
Clean Bandit,pop
Clean Bandit,uk dance
Clean Bandit,uk funky
Jessie J,dance pop
Jessie J,pop
Lady Gaga,art pop
Lady Gaga,dance pop
Lady Gaga,pop
Rita Ora,dance pop
Rita Ora,pop
Rita Ora,uk pop
Ava Max,pop
Anne-Marie,pop
Dua Lipa,dance pop
Dua Lipa,pop
Dua Lipa,uk pop
Katy Perry,pop
Zara Larsson,pop
Zara Larsson,scandipop
Zara Larsson,swedish electropop
Zara Larsson,swedish pop
Miley Cyrus,pop
P!nk,dance pop
P!nk,pop
Demi Lovato,pop
Demi Lovato,post-teen pop
Halsey,electropop
Halsey,etherpop
Halsey,indie poptimism
Halsey,pop
Camila Cabello,dance pop
Camila Cabello,pop
Adele,british soul
Adele,pop
Adele,pop soul
Adele,uk pop
Sam Smith,pop
Sam Smith,uk pop
Britney Spears,dance pop
Britney Spears,pop
Meghan Trainor,hip pop
Meghan Trainor,pop
The Jacksons,disco
The Jacksons,motown
Prince,funk
Prince,funk rock
Prince,minneapolis sound
Prince,rock
Prince,synth funk
Wham!,new romantic
Wham!,new wave pop
Wham!,soft rock
Janet Jackson,dance pop
Janet Jackson,r&b
Janet Jackson,urban contemporary
George Michael,new wave pop
The Jackson 5,motown
The Jackson 5,soul
Kool & The Gang,disco
Kool & The Gang,funk
Kool & The Gang,motown
Kool & The Gang,soft rock
Kool & The Gang,soul
Madonna,dance pop
Madonna,pop
Queen,classic rock
Queen,glam rock
Queen,rock
Whitney Houston,dance pop
Whitney Houston,pop
Stevie Wonder,motown
Stevie Wonder,soul
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
Tina Turner,soft rock
Lionel Richie,disco
Lionel Richie,soft rock
"Earth, Wind & Fire",disco
"Earth, Wind & Fire",funk
"Earth, Wind & Fire",jazz funk
"Earth, Wind & Fire",soul
Aerosmith,album rock
Aerosmith,classic rock
Aerosmith,hard rock
Aerosmith,rock
The Beatles,british invasion
The Beatles,classic rock
The Beatles,merseybeat
The Beatles,psychedelic rock
The Beatles,rock
Elvis Presley,rock-and-roll
Elvis Presley,rockabilly
Justin Timberlake,dance pop
Justin Timberlake,pop
Bon Jovi,glam metal
Bon Jovi,rock
Marvin Gaye,classic soul
Marvin Gaye,motown
Marvin Gaye,neo soul
Marvin Gaye,northern soul
Marvin Gaye,quiet storm
Marvin Gaye,soul
The Temptations,classic soul
The Temptations,memphis soul
The Temptations,motown
The Temptations,soul
The Supremes,classic girl group
The Supremes,disco
The Supremes,motown
The Supremes,soul
Al Green,classic soul
Al Green,funk
Al Green,memphis soul
Al Green,quiet storm
Al Green,soul
Al Green,soul blues
Al Green,southern soul
Commodores,adult standards
Commodores,disco
Commodores,funk
Commodores,mellow gold
Commodores,motown
Commodores,quiet storm
Commodores,soft rock
Commodores,soul
Bill Withers,classic soul
Bill Withers,funk
Bill Withers,quiet storm
Bill Withers,soul
Aretha Franklin,classic soul
Aretha Franklin,jazz blues
Aretha Franklin,memphis soul
Aretha Franklin,neo soul
Aretha Franklin,soul
Aretha Franklin,southern soul
Aretha Franklin,vocal jazz
James Brown,funk
James Brown,soul
James Brown,vocal jazz
Diana Ross,adult standards
Diana Ross,disco
Diana Ross,motown
Diana Ross,quiet storm
Diana Ross,soft rock
Diana Ross,soul
Smokey Robinson & The Miracles,classic soul
Smokey Robinson & The Miracles,motown
Smokey Robinson & The Miracles,quiet storm
Smokey Robinson & The Miracles,soul
The Isley Brothers,classic soul
The Isley Brothers,funk
The Isley Brothers,motown
The Isley Brothers,quiet storm
The Isley Brothers,soul
"Earth, Wind & Fire",disco
"Earth, Wind & Fire",funk
"Earth, Wind & Fire",jazz funk
"Earth, Wind & Fire",soul
Sly & The Family Stone,classic soul
Sly & The Family Stone,funk
Sly & The Family Stone,funk rock
Sly & The Family Stone,p funk
Sly & The Family Stone,psychedelic soul
Sly & The Family Stone,soul
Sly & The Family Stone,southern soul
Otis Redding,classic soul
Otis Redding,memphis soul
Otis Redding,soul
Otis Redding,soul blues
Otis Redding,southern soul
Otis Redding,vocal jazz
Smokey Robinson,classic soul
Smokey Robinson,disco
Smokey Robinson,funk
Smokey Robinson,motown
Smokey Robinson,quiet storm
Smokey Robinson,soul
Four Tops,classic soul
Four Tops,disco
Four Tops,motown
Four Tops,quiet storm
Four Tops,soul
Gladys Knight & The Pips,classic soul
Gladys Knight & The Pips,disco
Gladys Knight & The Pips,funk
Gladys Knight & The Pips,motown
Gladys Knight & The Pips,quiet storm
Gladys Knight & The Pips,soul
Curtis Mayfield,chicago soul
Curtis Mayfield,classic soul
Curtis Mayfield,funk
Curtis Mayfield,soul
Chaka Khan,disco
Chaka Khan,funk
Chaka Khan,neo soul
Chaka Khan,quiet storm
Chaka Khan,soul
The Jackson 5,motown
The Jackson 5,soul
Janelle Monáe,afrofuturism
Janelle Monáe,alternative r&b
Janelle Monáe,atl hip hop
Janelle Monáe,neo soul
Janelle Monáe,r&b
Megan Thee Stallion,houston rap
Megan Thee Stallion,pop
Megan Thee Stallion,r&b
Megan Thee Stallion,rap
Megan Thee Stallion,trap queen
Saweetie,cali rap
Saweetie,trap queen
Cardi B,pop
Cardi B,rap
Missy Elliott,dance pop
Missy Elliott,hip hop
Missy Elliott,hip pop
Missy Elliott,neo soul
Missy Elliott,pop rap
Missy Elliott,r&b
Missy Elliott,rap
Missy Elliott,urban contemporary
Missy Elliott,virginia hip hop
Chloe x Halle,r&b
Normani,pop
Normani,r&b
WILLOW,afrofuturism
WILLOW,pop
WILLOW,post-teen pop
WILLOW,pov: indie
City Girls,scam rap
City Girls,trap queen
Charli XCX,art pop
Charli XCX,candy pop
Charli XCX,metropopolis
Charli XCX,pop
Charli XCX,uk pop
Iggy Azalea,australian hip hop
Iggy Azalea,dance pop
Iggy Azalea,pop
Lorde,art pop
Lorde,metropopolis
Lorde,nz pop
Lorde,pop
Kesha,dance pop
Kesha,pop
H.E.R.,r&b
H.E.R.,rap
Destiny's Child,dance pop
Destiny's Child,girl group
Destiny's Child,pop
Destiny's Child,r&b
Destiny's Child,urban contemporary
Beyoncé,pop
Beyoncé,r&b
Todrick Hall,strut
Nicki Minaj,hip pop
Nicki Minaj,pop
Nicki Minaj,queens hip hop
Nicki Minaj,rap
TLC,atl hip hop
TLC,contemporary r&b
TLC,dance pop
TLC,girl group
TLC,hip pop
TLC,r&b
TLC,urban contemporary
Jessie Reyez,canadian contemporary r&b
Jessie Reyez,canadian pop
Camila Cabello,dance pop
Camila Cabello,pop
Selena Gomez,pop
Selena Gomez,post-teen pop
Demi Lovato,pop
Demi Lovato,post-teen pop
Dua Lipa,dance pop
Dua Lipa,pop
Dua Lipa,uk pop
Doja Cat,dance pop
Doja Cat,pop
Katy Perry,pop
Fifth Harmony,girl group
Fifth Harmony,pop
Fifth Harmony,talent show
Shawn Mendes,canadian pop
Shawn Mendes,pop
Shawn Mendes,viral pop
Olivia Rodrigo,pop
Nicki Minaj,hip pop
Nicki Minaj,pop
Nicki Minaj,queens hip hop
Nicki Minaj,rap
Little Mix,girl group
Little Mix,pop
Little Mix,talent show
Little Mix,uk pop
Cardi B,pop
Cardi B,rap
Meghan Trainor,hip pop
Meghan Trainor,pop
Miley Cyrus,pop
Halsey,electropop
Halsey,etherpop
Halsey,indie poptimism
Halsey,pop
Billie Eilish,art pop
Billie Eilish,pop
Harry Styles,pop
ZAYN,pop
ZAYN,uk pop
Rihanna,barbadian pop
